name,Age,Experience (Years),Salary ($),Department,profit,Satisfaction Level,Work Hours Per Week,Projects Handled,Certifications,Remote Work (Days/Week),Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,Parameter_11,Parameter_12,Parameter_13,Parameter_14,Parameter_15,Parameter_16,Parameter_17,Parameter_18,Parameter_19,Parameter_20,Parameter_21,Parameter_22,Parameter_23,Parameter_24,Parameter_25,Parameter_26,Parameter_27,Parameter_28,Parameter_29,Parameter_30,Parameter_31,Parameter_32,Parameter_33,Parameter_34,Parameter_35,Parameter_36,Parameter_37,Parameter_38,Parameter_39,Parameter_40,Parameter_41,Parameter_42,Parameter_43,Parameter_44,Parameter_45,Parameter_46,Parameter_47,Parameter_48,Parameter_49
Employee_239,45,16,100748,HR,1,0.6766015370895837,50,1,0,3,17,0.9715358158141,Low,5,0.641614259577829,High,93,0.484843080651393,Low,14,0.718613035012666,High,49,0.1347827652724392,Medium,79,0.5421118892000485,Low,30,0.914807799464659,Medium,70,0.8260889650780285,Medium,52,0.5286190124659171,Low,74,0.0971248326131964,Low,71,0.9383799451629548,High,86,0.5168195183061214,High,69,0.911367586238798,High,8,0.698728727856977,Medium,38,0.5705852128499052,Medium,66,0.3355246728159886,High,41
Employee_240,25,30,139917,Finance,5,0.6621900383333015,56,9,3,4,13,0.4507271141697059,Low,36,0.5551040328771437,Low,30,0.6249026363719822,Medium,88,0.4120238584075499,Low,85,0.4552863459926959,Medium,42,0.4561822951400635,High,43,0.5854871775679109,High,46,0.3928733793254744,Low,23,0.261329735779844,Low,91,0.429329466386535,High,96,0.5491957867920078,Low,25,0.6869418276976461,Medium,75,0.1683606765325396,Low,85,0.3664078171711293,Medium,91,0.3441628677534313,High,94,0.5369789303445976,High,52
Employee_241,47,4,135006,IT,3,0.4134615266883188,40,2,4,2,39,0.5643260426081412,Medium,26,0.099743650323637,High,47,0.1716240394938505,Medium,17,0.075501907489518,Medium,74,0.8253006084286558,High,50,0.8866914217314263,Low,92,0.7655788829521044,Low,18,0.5770038728909693,Medium,71,0.9680684960714002,Low,46,0.7773818103517748,High,18,0.6563225833032296,Low,8,0.9504630072154177,Medium,82,0.3321551835726291,Low,76,0.2715359036470095,Medium,41,0.9330537689162328,Medium,77,0.6621022116975254,Low,98
Employee_242,45,18,93061,Marketing,3,0.7208477379075413,50,19,4,0,14,0.2520602312072939,Low,56,0.5869356961752005,Medium,64,0.2760110580977943,Low,10,0.5946714977942024,Low,53,0.4272268458370927,Low,86,0.0599548307065894,Low,26,0.2702594446381674,High,57,0.7041194144174704,Low,62,0.7019072116121685,Low,4,0.0572042494512354,High,50,0.7045017061038186,Low,72,0.2288875130272279,High,3,0.0804628685864896,Low,36,0.2257729251716375,Low,83,0.1662231491616151,High,13,0.1504342037224836,Medium,54
Employee_243,24,9,55069,IT,3,0.471773837568727,54,14,1,2,81,0.7924121756929924,High,46,0.7080163064252986,High,65,0.0560824347067527,Medium,45,0.0542630835731788,High,57,0.3167177616804658,High,35,0.6905730907394295,Low,50,0.0703429887248502,Low,46,0.1081905134828784,Medium,23,0.356644669869812,High,76,0.073856388479913,High,38,0.7186056655935581,Low,49,0.0669734597334282,Low,85,0.7489974823919938,Low,4,0.5617097046466121,High,25,0.2352497613115406,Medium,52,0.1235557090132504,Medium,28
Employee_244,36,29,117194,HR,6,0.5842569435573035,43,11,1,4,14,0.5504395415210211,Medium,71,0.7475599449220636,Medium,97,0.279602585469453,High,34,0.5026441991363181,Low,92,0.8388222839404952,Medium,30,0.0919776450852483,Low,25,0.7394071589993652,High,48,0.857986580679639,Medium,2,0.1212505884095455,High,88,0.695479591351334,High,13,0.495013694749711,Medium,99,0.9115027864442092,High,9,0.2711244133017823,High,26,0.6255255009135311,High,16,0.2956804647719221,Low,70,0.6695510528406308,Low,33
Employee_245,49,11,84089,Sales,7,0.8839882056330859,50,9,0,2,98,0.3685283976836347,High,82,0.7369590830275977,Medium,20,0.8700412600927143,High,43,0.8844047593883266,Medium,76,0.6114456861627552,Low,93,0.0885645589603854,High,1,0.4659796560632526,Medium,39,0.3813291966051435,Medium,34,0.6326956858609443,Low,28,0.7254715390227543,Medium,97,0.1058839508932105,Medium,74,0.2064304220167866,Low,53,0.8169787084523543,Low,52,0.5161347947969548,Medium,3,0.2454856886786695,Low,73,0.6803075328761952,Low,73
Employee_246,58,21,68929,Finance,5,0.4234505476480971,35,1,3,4,56,0.898972541064406,High,84,0.1262553985927444,Medium,74,0.2558288647355429,High,12,0.3220321345061609,High,94,0.9800615584078708,Low,99,0.5338805248375145,Medium,70,0.6344438837963233,Medium,29,0.8353684001181949,Medium,73,0.159672382452982,Medium,46,0.0175662904295665,Medium,1,0.7493818667210422,Medium,37,0.7099790358025592,High,16,0.9468603829779028,Medium,26,0.9789824868048924,Medium,7,0.8899709012536829,Low,73,0.9796699868421276,Low,74
Employee_247,25,1,126875,Finance,5,0.4847554439973162,30,18,0,1,97,0.3448194791961743,High,8,0.3723523578651108,High,77,0.7474255024908849,Medium,23,0.9007708807305124,High,53,0.373047907012755,High,61,0.5764547455728711,Medium,33,0.018614504120915,Low,33,0.7894342714718228,High,45,0.603179038602559,Medium,98,0.3691904221210057,Medium,70,0.9685042385629442,High,59,0.5430729197946844,Low,73,0.7507176011919096,Low,78,0.1506993603226996,Medium,12,0.9011139147055878,Medium,99,0.9646491044323552,Low,89
Employee_248,22,23,65946,Marketing,5,0.521637548225579,47,10,0,4,62,0.4297477727242107,Low,95,0.1775848805493045,High,33,0.3898081273252185,High,36,0.2108177747795542,Medium,27,0.9182137117109116,Low,31,0.8306787029500065,High,31,0.5729992887021195,Low,29,0.8249098174552385,Medium,80,0.7611592890288955,Low,7,0.7992682434660643,High,98,0.3983845740821105,Medium,57,0.5505796185839936,High,29,0.4247344859285337,Low,13,0.149180390204484,Low,75,0.5348733264334555,High,28,0.124966156906719,Low,30
Employee_249,32,8,105145,Finance,6,0.0483181139527791,37,3,4,1,13,0.0730059134982893,High,77,0.8843235559933768,High,90,0.0265841573536691,High,20,0.3740373842146561,High,57,0.6200601977272086,Medium,8,0.3094275934379353,Low,91,0.0103419706598218,Low,79,0.7280175876944811,Medium,64,0.0091792251484751,Low,40,0.1426011593675413,Medium,9,0.5656998334065008,Low,68,0.7005088740814418,Low,94,0.7692048654355876,Low,68,0.8538779596080154,High,53,0.0676157087476373,Medium,6,0.8634471789197501,Low,11
Employee_250,31,10,149603,Finance,8,0.0229970964932897,56,2,2,3,14,0.3096022889580997,Low,93,0.905952831675959,Low,50,0.7693083305822266,High,10,0.1689765993559276,High,78,0.0201860935648565,High,56,0.3881078916486824,High,50,0.2696174606093446,Low,4,0.1940780437821203,High,33,0.4497114057175261,High,16,0.6828408951281867,High,42,0.5959480189252638,Medium,16,0.8263151058375657,High,68,0.5163480344657237,Low,99,0.5079875531598221,Medium,20,0.5133727837972069,High,92,0.9717433182899688,Medium,41
Employee_251,53,0,63788,Finance,7,0.8682658359273769,38,13,1,3,72,0.2860986854069534,Low,80,0.2874013760733606,Medium,81,0.5423494072134248,Low,74,0.39170551726654,Medium,10,0.335508775464849,Low,43,0.3577475801697937,Low,67,0.9384344921572516,High,48,0.8667377119012514,High,61,0.2914291752099136,Low,62,0.4787603567102583,Low,76,0.4629746048303945,High,64,0.3079976971917156,Low,71,0.6425252631830226,Medium,50,0.3933547798017355,High,51,0.2484278267487588,Medium,84,0.8104262843383409,Medium,28
Employee_252,57,4,82181,IT,6,0.60995766828158,47,12,0,4,31,0.8104518017998952,High,85,0.3398763555022261,Medium,98,0.6853088135332303,High,34,0.0555478744966566,Low,95,0.6967017124011521,Low,79,0.2635620956566876,High,2,0.7538188107826048,Medium,71,0.5064965983609957,Low,46,0.7745358599481806,Medium,49,0.903827517553173,Medium,35,0.180472560411677,Medium,31,0.0387710236148969,High,39,0.9458580463848862,Low,52,0.3335252594126622,Medium,48,0.88788273926565,Medium,16,0.3709620576404615,Medium,68
Employee_253,23,21,125148,Finance,9,0.1100331483011125,47,19,2,1,42,0.1629032712761084,Low,85,0.6250784284167875,Low,34,0.9932655766707656,Low,51,0.5800005226420987,High,47,0.595291444810014,Low,80,0.5446470813785952,Medium,27,0.0683536981115177,Low,52,0.36777703603753,Low,71,0.8604551998053178,High,27,0.8425063046568821,Medium,74,0.5012301357421989,Low,95,0.1697236096530157,High,9,0.973189406988845,Low,13,0.4176871379540897,High,86,0.8599164262154044,High,1,0.3859518125331965,Low,69
Employee_254,24,28,81035,Marketing,1,0.013236945662146,34,15,2,1,59,0.625390280899724,Medium,90,0.5484643483143281,High,31,0.7613797727812175,High,35,0.2990480053455959,Low,76,0.9412467648824988,Low,28,0.6358407113568438,Low,56,0.3253570828041635,Low,12,0.3229008590677633,Low,16,0.4785014450817108,Low,57,0.4843485225294113,High,97,0.0741052809724266,Medium,67,0.5379100446551578,Low,89,0.6710588654998877,Low,55,0.3968667151127207,High,15,0.3920786106387731,Medium,10,0.7030822381378143,High,49
Employee_255,55,32,99866,HR,2,0.6841995647003897,51,19,3,2,38,0.6780304914457395,High,5,0.9685406960882356,Medium,67,0.5092777241738453,High,45,0.1274725276776576,Low,91,0.3538283912892805,Low,89,0.7725883425828607,Low,87,0.6214110907754854,Medium,87,0.5202098658487581,Medium,21,0.5114120385277954,Medium,53,0.5806578401165632,Medium,69,0.7884624259647476,High,72,0.5734101178703729,Medium,51,0.1287128631474725,Low,7,0.4918829307368249,High,48,0.3141526071998526,Medium,68,0.9293329550583004,High,38
Employee_256,31,0,86317,Sales,9,0.4972257822007401,57,19,4,2,71,0.3917073621694248,Low,55,0.9365353382132328,High,18,0.393642453678658,High,5,0.1128740341646338,High,54,0.2166972051922495,Medium,91,0.9188313378903104,Low,10,0.6087417411379388,Low,13,0.5439532071531393,Medium,45,0.1032604169290498,High,92,0.8750008866416856,Low,4,0.4819647602637695,High,95,0.1393693318557206,Low,89,0.8129041372268087,High,51,0.6100210198031166,High,5,0.5432489444053766,Medium,4,0.674616508294179,Low,56
Employee_257,36,2,95617,IT,1,0.6247751956814226,58,4,2,3,18,0.5941742445717035,High,85,0.8419886023582681,Low,24,0.9333714576763604,High,37,0.2714364695650993,High,88,0.4606236007758361,Medium,54,0.7528384484375398,Medium,30,0.4729637068130833,Low,68,0.5962318923208106,Medium,68,0.9083787213850408,Low,97,0.0395015413899623,High,56,0.664438730123629,High,39,0.8587494185379634,Low,66,0.666460926490854,Low,1,0.9688504678877624,Medium,9,0.3643157492824886,Low,24,0.1644174085472143,Medium,17
Employee_258,56,35,57323,Marketing,5,0.2855883694042447,35,4,0,3,79,0.7930103097396889,High,46,0.707834850106452,Low,13,0.4120897519349208,Medium,22,0.1303022867289938,Low,89,0.7246089320821283,Low,76,0.981864621245862,Medium,20,0.7359743571331407,High,70,0.41650076218476,High,34,0.4511460007272707,Low,52,0.3381407104940462,High,52,0.512575087081529,High,74,0.5661885242583752,High,58,0.112107589497109,Medium,14,0.9828475144343912,High,75,0.1050198055203986,Low,92,0.1343922476573515,Medium,84
Employee_259,39,7,137605,Sales,7,0.8287586465979275,52,10,3,3,88,0.1228625533727124,High,16,0.8227454913661175,Medium,38,0.8593030452974962,Medium,14,0.7826928369170836,Low,40,0.4184248107612187,High,60,0.9401482193148524,High,24,0.9221550561039984,Low,52,0.0653614509136969,High,73,0.6612870120744058,Medium,38,0.8940578037089528,Low,6,0.5489522203943752,Medium,2,0.9106342870811096,Medium,86,0.0766591206099795,Low,9,0.0683139312172533,High,22,0.0991671399563675,High,3,0.8239302340156055,Low,1
Employee_260,47,8,44396,HR,1,0.6844361906926008,45,1,1,2,21,0.9713776514063596,High,43,0.2654072514304291,High,54,0.4129809466689468,High,17,0.0903134709698711,Low,94,0.4506654427642033,High,54,0.8809700035098448,High,1,0.1532488686645766,High,48,0.7935858917658332,Medium,54,0.2898704022497937,High,48,0.0520002108904482,Low,31,0.5651879311875827,High,25,0.0620759483743574,Medium,58,0.6419549286274955,Low,90,0.2156646600619834,High,91,0.892586535041158,Low,83,0.3952730321552629,Low,92
Employee_261,27,36,97051,IT,8,0.2689660837155672,32,17,4,1,39,0.5548971702349803,Medium,78,0.6182094840831687,Low,60,0.3311129916654752,High,73,0.8356348136268018,High,69,0.7118601953126847,Low,69,0.7742081668255026,Medium,32,0.3289409948497929,High,64,0.0443559707816358,High,95,0.8243456851865484,Medium,54,0.1682414238632545,Medium,32,0.786701697813509,Medium,53,0.3329199564532041,Medium,9,0.4191187819501444,High,53,0.8963646771524307,Low,3,0.0546520945240989,Low,25,0.3975364334216266,Medium,25
Employee_262,47,34,50861,Marketing,6,0.860141530996212,35,5,1,4,90,0.8212501568735634,Low,93,0.7913457253169933,High,32,0.0731929741122032,Medium,89,0.9323988716189,Medium,76,0.1565933141417267,Medium,76,0.8498298604755549,Low,93,0.478558911689449,Medium,63,0.4684231022537962,Medium,5,0.7280710910402807,High,2,0.3884884200671752,Medium,22,0.9844854835032986,Low,8,0.5009761921682984,Medium,73,0.8270596665245756,High,67,0.7785270627820793,Low,98,0.7416255803871188,Medium,50,0.9040731474778694,High,52
Employee_263,29,16,102708,IT,7,0.6157556758240731,30,5,3,3,25,0.3192542151872066,Low,9,0.7034036029190964,Medium,94,0.2193210534712886,Low,67,0.7992565244358686,Medium,5,0.9972680755514866,Low,84,0.0465754362766162,High,29,0.635031657227644,Low,55,0.9030006319654404,High,40,0.3787482138487121,Low,59,0.9957742306963816,Medium,38,0.9513395223128862,Medium,57,0.1234150574789837,Medium,71,0.9612439970120832,Medium,35,0.826843892895317,Low,68,0.1719486791180089,Medium,88,0.4839504154780354,Low,94
Employee_264,53,19,127435,Finance,7,0.0388150024535552,55,11,0,1,71,0.8159724936575441,High,71,0.0703671450843648,Low,24,0.8494572227995152,Medium,30,0.6421155366731599,Medium,70,0.9833503043039332,Medium,91,0.5195181232573133,Low,6,0.4868751991663352,Low,81,0.2758293732245097,Medium,98,0.8224841233176352,Low,52,0.5119499698545769,Low,91,0.0684306195305127,High,54,0.1304139380881933,Low,4,0.8817115829662948,Medium,53,0.5188852968170778,Low,42,0.6686750363321867,Low,96,0.1390274382666539,High,85
Employee_265,23,14,59885,Sales,1,0.9670720812785282,41,6,0,4,86,0.8163117037538397,High,18,0.4816475374694718,Low,64,0.3649300487805087,Low,50,0.9405483125760667,Medium,49,0.1745179695295039,Medium,59,0.5540084850529987,Low,48,0.7268054237941683,High,28,0.9117941346074168,High,56,0.3190748813693337,Medium,52,0.0386037982813658,Low,73,0.5374699181484524,Medium,92,0.0058977322654446,High,24,0.483143038118123,Low,62,0.4516599736779216,Medium,32,0.6300793500714458,Low,81,0.9664448998020884,Low,3
Employee_266,59,28,83448,Marketing,1,0.6746247937633741,30,15,2,4,2,0.1054003880848187,Medium,94,0.5327810639292314,High,64,0.7756640808099255,Low,82,0.6079948781543978,Low,41,0.2283981224220195,Medium,88,0.7841611158893443,Low,2,0.2964904661626563,Low,83,0.0375078245871679,Medium,54,0.5832345424500883,Low,33,0.3494000630799593,Medium,59,0.9761695353109344,Medium,48,0.0855769091484812,Low,88,0.2696555913841492,High,55,0.1913892502831126,High,8,0.4121819811689567,Medium,43,0.4908844712871933,Low,91
Employee_267,47,39,127371,HR,1,0.5598143658022214,41,2,0,4,42,0.9545856405183124,Medium,84,0.0677700229593384,Medium,6,0.8378486833057704,Medium,53,0.3164923201443103,High,70,0.5733065683784067,Low,4,0.0627401054142767,Low,33,0.9242988595041226,High,59,0.2403215020573978,High,8,0.48622181531693,High,29,0.9094852985987326,High,10,0.2377436196769964,High,11,0.7723780105277018,Low,21,0.296597368866042,Medium,78,0.5845629050842805,Low,55,0.2568187787832646,High,27,0.2728297885502962,Low,60
Employee_268,52,19,134944,HR,8,0.0047116008379668,58,9,4,1,85,0.8220286659791264,Low,63,0.4826560509934211,High,52,0.5582127435409461,Low,91,0.8074766857935934,Low,95,0.7119268314594379,Medium,56,0.0718902209933834,Medium,15,0.8920457501829345,Low,84,0.7061413547576375,High,85,0.083395370232617,High,16,0.6780478417944393,Low,8,0.4602538129750964,Low,9,0.238640688946044,High,70,0.3929519724051822,High,68,0.3298728873650211,Medium,61,0.330408582879325,High,63,0.8467266975727715,High,14
Employee_269,27,11,108402,IT,3,0.0123332942587863,45,9,1,4,1,0.6671762365090925,Medium,58,0.3678779954150898,High,55,0.6000980585336342,Medium,99,0.3056939162769161,High,6,0.2245202063834684,Medium,13,0.3407549385681835,High,99,0.1261238709686101,Low,79,0.4701579883822007,Low,76,0.1851837706060877,Medium,90,0.8902563643868341,High,91,0.4927530204242563,High,7,0.1514626527192004,High,85,0.5317900930336039,Medium,75,0.4711313842545628,Low,85,0.8276334829463002,Medium,79,0.0634772857590693,Medium,79
Employee_270,47,12,63705,Sales,8,0.428244201938488,46,3,2,3,11,0.6617509029222353,Low,68,0.1083096640396193,High,15,0.6576034473532862,Medium,40,0.7293902210436939,Low,62,0.937512473192158,High,71,0.2999444194704546,Medium,35,0.2439334043026266,Low,39,0.5367999577180504,Medium,21,0.9049261417101788,High,93,0.9886987292740506,High,2,0.2134286737672857,Medium,68,0.4013989888417629,Medium,52,0.9886712914950028,Medium,91,0.8637121127918169,High,81,0.4379513667842427,Low,86,0.333837999824389,Medium,50
Employee_271,34,24,45350,HR,8,0.1712004530817572,42,2,3,0,42,0.1369702212151012,High,20,0.4416824547009332,Low,12,0.4013499100481567,High,13,0.0206461887937131,Medium,40,0.8814379186203211,High,86,0.4054172315697785,Medium,61,0.9609948398328356,Low,56,0.8566593604584075,High,21,0.3898848016954851,High,28,0.1528063365167326,Low,1,0.7831695043691339,High,29,0.8758929594066446,Low,68,0.049351682429358,Low,39,0.3083562745550644,Medium,13,0.7989226614845277,Medium,49,0.4670089892382715,High,46
Employee_272,47,2,39948,Finance,3,0.8812542594146046,46,15,4,2,5,0.3816861919720913,Medium,35,0.8232956778463293,High,5,0.4282634392110115,High,52,0.8102639993899948,Low,43,0.0176387163889903,Low,65,0.3456454265733777,Medium,83,0.8616808567183549,Low,31,0.4653799477551152,Medium,51,0.6027148556747389,High,79,0.4782042487424003,Medium,23,0.2552401578635661,Medium,52,0.885191442907881,High,48,0.4271226413052955,Low,76,0.2562042938441445,High,88,0.2475382779509716,High,10,0.1118583460789255,Medium,62
Employee_273,27,0,117754,Marketing,4,0.9441812168457332,56,12,1,0,86,0.3145766747004246,Medium,58,0.8816538590207296,Low,41,0.9656489054898636,Medium,84,0.2004289480143344,Medium,38,0.4790093506937662,Low,68,0.7360933172646736,Medium,30,0.1266448018404823,Low,23,0.8817941663020584,High,70,0.9635623230988496,Low,51,0.8702715848673397,High,18,0.0405403717114866,High,91,0.9181752707251152,High,24,0.3465431315194603,Medium,98,0.7753905956106655,Low,74,0.2972684600156167,High,30,0.8015346814735335,High,44
Employee_274,34,6,104444,HR,6,0.777048032229241,34,19,2,2,81,0.6720444209858453,Low,87,0.5233436625720326,Medium,57,0.0664698822632308,Low,71,0.5001775712032149,High,97,0.6005306870341592,Medium,30,0.2571211594731146,High,2,0.498361889901079,Low,40,0.1336716281010673,High,37,0.9170025045925742,Low,52,0.0310175061321721,Medium,36,0.7011661331829565,Medium,71,0.7226120009770851,Low,72,0.2658116374427985,High,26,0.0997389565307573,Medium,6,0.1483774574587805,Medium,57,0.5042118148038869,High,30
Employee_275,53,25,30117,Marketing,5,0.5307077085026078,59,5,4,1,93,0.578570050951506,Medium,59,0.865317571412065,High,97,0.670396809898169,High,70,0.9835544647653708,High,17,0.2633354714860106,Medium,72,0.9848386617877136,High,87,0.2104056170962926,High,45,0.6352752467371907,High,16,0.5816707123131347,High,62,0.0618751335129937,Low,65,0.397857388496861,High,42,0.0594471663624511,Low,50,0.1797025099944766,High,9,0.5641688045872865,Low,98,0.4270896188009693,High,55,0.9155595338210312,High,70
Employee_276,46,0,129554,HR,5,0.7557580062785925,48,18,4,0,49,0.0900138845048783,Low,98,0.4211565853585783,High,23,0.6566778379586432,Medium,80,0.6157763769832969,Medium,38,0.4131399631599084,High,32,0.3532506688274961,Low,10,0.6651692494474487,High,10,0.1862929544805218,High,75,0.3086535029350441,Low,10,0.6002573459028715,Low,80,0.3298212429754097,Medium,19,0.1969650679113658,Medium,4,0.374495602393136,Medium,73,0.8802737391470776,Medium,94,0.2347674486769543,Low,21,0.2731005794415934,Low,82
Employee_277,41,22,98597,Marketing,4,0.1066392224916109,58,5,0,0,83,0.2409680233045306,Low,44,0.2122844370357872,Low,98,0.7381727497211693,High,28,0.8282186442275077,Low,7,0.1751340683795782,Medium,75,0.1006013067917596,Low,71,0.2333011878907543,High,25,0.5529529622278406,High,55,0.0941735607778474,Medium,53,0.6646733879694883,Low,33,0.0630808494463068,High,8,0.0128193210474644,Low,64,0.2668335816629023,Medium,28,0.1868373077242779,High,99,0.1168342018745923,Medium,23,0.5023132901560395,Low,9
Employee_278,25,10,119716,Sales,5,0.9091033230425491,37,8,2,2,61,0.96148152339323,High,56,0.8616224913322251,Medium,8,0.2009692889426393,Medium,67,0.5600858972054673,Medium,42,0.0109748558164666,Low,75,0.4712621229094513,High,20,0.4123400533514191,Medium,7,0.1384941102247373,Medium,53,0.5509100252775503,High,93,0.9687364021356072,Medium,63,0.867932182082355,Medium,81,0.3584111585986942,Low,62,0.0221447730493303,Low,17,0.0186743656741229,Low,49,0.7257518629368072,Low,21,0.2501890756167453,High,46
Employee_279,58,0,139976,Sales,1,0.260344081019194,45,13,1,2,36,0.4410910853319727,Medium,79,0.969779898551512,High,31,0.8984379696498828,Medium,9,0.2812082783915688,Medium,49,0.2542209041202873,Medium,70,0.4815181116016584,Medium,91,0.1322910281446833,Low,78,0.8298386070443045,Low,29,0.7310400307347767,Low,38,0.2295026090950077,Low,5,0.4461501156365294,High,93,0.6475002354382502,High,42,0.261011877611316,Low,66,0.9482115538942956,Low,21,0.1646558058268042,Medium,6,0.6655935796388642,High,23
Employee_280,41,34,85196,HR,4,0.2429259594800175,49,9,3,1,5,0.3677929337929009,Low,86,0.8691127514705183,High,31,0.509955470536507,Low,38,0.5845176364055698,Low,71,0.625979343117434,High,83,0.5862774508438648,High,20,0.8856484124406964,Medium,26,0.5201501027202771,Medium,92,0.7017384448430899,Low,96,0.6230801795899197,High,25,0.5889262047856143,Medium,77,0.4833157260804871,High,43,0.0480505354245007,Medium,55,0.9744084431096124,Low,77,0.2660482239129034,Low,98,0.3311016887027722,Low,54
Employee_281,49,9,80884,Sales,4,0.6794367421839437,57,8,0,2,19,0.0132248226828108,Medium,12,0.2990780482878662,High,58,0.7868776878036898,Low,40,0.6343707152787565,High,51,0.5389960644281828,High,91,0.997706609782032,High,65,0.2471432577083541,Medium,76,0.9381840607772376,High,87,0.3170336723577206,High,78,0.9182698350290835,High,22,0.5083651701071117,Medium,70,0.9812691735279612,High,13,0.904101168806135,High,76,0.7797042335381097,Low,13,0.9684188664692844,Low,91,0.2227278546078449,Low,51
Employee_282,39,31,131506,HR,3,0.4593502584445351,32,1,3,0,60,0.7646814027966595,Medium,27,0.7026433257128474,Low,33,0.692647975670498,Low,77,0.0443449972966357,Medium,89,0.2512295325994697,Medium,71,0.8894901569723168,High,75,0.867831143911559,Medium,60,0.608373456323891,Medium,8,0.1948741868031098,High,14,0.1364794914711029,Low,67,0.918836527041534,Low,64,0.2214052552482376,Low,42,0.8927351149017982,Medium,11,0.5827196625477603,High,47,0.6146016917490287,Low,67,0.8483057326290656,Low,26
Employee_283,55,13,53989,Finance,8,0.7090865587683339,48,12,3,0,69,0.6469115578968156,Medium,4,0.256310315931206,Medium,95,0.0854128922452297,Medium,23,0.4003918288707625,Medium,37,0.9103565014010117,Low,66,0.3930862413132467,High,39,0.19771658128143,Low,58,0.1140547883166063,High,83,0.4003508615594009,Low,95,0.7802144010626741,Low,20,0.354270570206558,Low,41,0.6340349857746568,Medium,58,0.4836366577580376,Low,29,0.9064082318125656,High,47,0.2818141525208658,High,8,0.7675555914916131,Medium,2
Employee_284,23,29,65946,IT,2,0.5726711650504773,52,17,0,0,80,0.3357489705246366,Medium,29,0.3509452989836713,Medium,93,0.8842522287986312,Medium,88,0.1984024721513348,High,99,0.1731472190791368,Low,68,0.9354375124111122,Low,66,0.5145141724014237,Low,25,0.8684100087952733,Low,87,0.1211496967069125,High,52,0.9635288069332708,Low,73,0.6054012038555332,Low,75,0.4200537854537457,Medium,95,0.6569785877257388,High,45,0.0102584406751464,Low,74,0.4108303672763989,High,27,0.5544392104944064,High,42
Employee_285,38,36,142170,HR,8,0.6521770214955975,36,5,3,0,96,0.9376292770920877,Medium,99,0.5913044655228772,High,47,0.167147225649279,High,81,0.0085783754764602,Medium,52,0.3555205521678671,Medium,43,0.2062944675530527,Medium,43,0.4756309993165643,Low,42,0.3990977954656719,Medium,60,0.30129632321299,Low,47,0.0495075330588814,Medium,42,0.0364003978854002,Medium,87,0.6751210208860051,Low,16,0.5901545066770095,Low,98,0.6659293368804833,Medium,12,0.0015848610239167,High,75,0.2744639663643012,Medium,96
Employee_286,46,14,126327,HR,9,0.2594583647539897,50,6,2,1,65,0.4692972896819908,Medium,61,0.8325121798048678,Medium,92,0.4813995966856262,Medium,78,0.1834154662258712,High,38,0.2281927701137808,Low,39,0.4269409268660464,Medium,79,0.0977478377985823,Low,80,0.6032941419454131,Low,73,0.2935817011509578,Medium,97,0.8525938171556898,High,19,0.9072255491292956,Medium,87,0.4296360498412983,Medium,73,0.2619288459966872,High,40,0.4867726008061653,Low,45,0.4531102632081143,Low,14,0.471229636045227,High,77
Employee_287,50,30,134981,Finance,1,0.7251367094664835,45,7,2,4,88,0.6910355220645601,High,39,0.3263607528778035,Medium,60,0.8283502093298999,High,28,0.2206647063408227,High,76,0.0458102905242866,High,68,0.405196886153321,Low,96,0.9523694181927516,High,98,0.0017419101967108,High,47,0.2621494551722981,High,72,0.4321034150733747,High,10,0.9075503572025506,High,87,0.6784665185081594,Low,53,0.1955149783014633,High,35,0.1284486343868285,Medium,76,0.6651823483304348,Low,18,0.5516953665254984,Medium,12
Employee_288,40,23,64271,Finance,6,0.0563695583531916,40,2,4,1,74,0.2189810187268556,Medium,92,0.8761224997495536,High,90,0.4679300522560171,Medium,95,0.0690244896008552,Low,35,0.6526519162919066,Low,76,0.1956118078560711,Low,88,0.7443071455334854,Low,77,0.5702606884209527,Medium,5,0.4246060898056567,Medium,33,0.7893094233672059,Medium,4,0.0630350163713172,Medium,30,0.7442205055920186,Low,18,0.9945730518912124,Medium,38,0.7233859897022091,High,61,0.3032536976102324,High,64,0.4306185024402976,Low,63
Employee_289,36,18,96311,HR,7,0.0319685968909521,39,1,0,1,82,0.3838231655303874,High,98,0.7962177042018306,Low,56,0.4545052973287107,Medium,13,0.779472945209078,Low,44,0.4528732421042092,Medium,85,0.2359237594447659,Medium,80,0.7210651292887453,Medium,27,0.1561113899215186,High,15,0.9242131445703888,Medium,78,0.9003904222032714,Low,14,0.0108794617969727,Medium,87,0.772364877990128,Medium,41,0.3869812547568324,High,46,0.7391402596785691,Low,93,0.8075246432360088,Low,98,0.0856884539963468,High,26
Employee_290,38,10,90869,HR,4,0.138761217062839,42,6,2,1,31,0.2303683870417402,High,10,0.6359473572748671,Medium,18,0.8111759700000457,Medium,1,0.9427918368024566,Medium,53,0.1075249968321448,Medium,72,0.3498474360133181,Low,8,0.3509450511479161,Medium,89,0.659330611687575,Medium,12,0.0721749372662264,Low,33,0.5224926771818124,Medium,54,0.4924925086492434,Low,6,0.4248103198094591,High,49,0.9794803513773548,Medium,6,0.2969435238524126,Medium,51,0.9139984862640944,Medium,12,0.1548248854127391,High,54
